"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"959","2026-06-06 18:03:58","21.66","53","950.9200000000001","3720","","-22.814945220947266","-47.06707000732422","588.4","-96","8.300000190734863","5","12967","1780779838811"
"960","2026-06-06 18:04:08","21.65","52","950.98","3720","","-22.815013885498047","-47.0670166015625","585.2","-89","12.800000190734863","5","12968","1780779848799"
"961","2026-06-06 18:04:18","21.64","52.5","950.9","3720","","-22.81504249572754","-47.06694030761719","584","-92","11.5","5","12969","1780779858811"
"962","2026-06-06 18:04:28","21.64","52","951.16","3740","","-22.815052032470703","-47.06684494018555","583","-98","6.5","5","12970","1780779868806"
"963","2026-06-06 18:04:38","21.63","52","951.02","3760","","-22.815073013305664","-47.066749572753906","585.2","-98","8","5","12971","1780779878816"
"964","2026-06-06 18:04:48","21.63","53","950.86","3760","","-22.815174102783203","-47.06673049926758","590.9","-101","5","5","12972","1780779888823"
"965","2026-06-06 18:04:58","21.62","52.5","950.82","3760","","-22.815292358398438","-47.06673049926758","594.2","-96","7.5","5","12973","1780779898806"
"966","2026-06-06 18:05:08","21.61","53.5","950.82","3760","","-22.81540298461914","-47.066673278808594","589.2","-96","8.5","5","12974","1780779908809"
"967","2026-06-06 18:05:18","21.6","51.5","950.82","3720","","-22.815507888793945","-47.06661605834961","584.7","-96","8.5","5","12975","1780779918812"
"968","2026-06-06 18:05:28","21.6","52.5","950.76","3740","","-22.81559181213379","-47.066566467285156","585.7","-89","11.300000190734863","5","12976","1780779928811"
"969","2026-06-06 18:05:38","21.59","51","950.72","3740","","-22.815673828125","-47.066505432128906","583.4","-90","12.300000190734863","5","12977","1780779938811"
"970","2026-06-06 18:05:48","21.58","52.5","950.72","3720","","-22.815814971923828","-47.066463470458984","578.2","-98","7.5","5","12978","1780779948810"
"971","2026-06-06 18:05:58","21.58","52.5","950.86","3740","","-22.815895080566406","-47.066436767578125","579.4","-95","9.300000190734863","5","12979","1780779958814"
"972","2026-06-06 18:06:08","21.57","52","950.8000000000001","3700","","-22.816003799438477","-47.066410064697266","574.7","-102","3.299999952316284","5","12980","1780779968815"
"973","2026-06-06 18:06:28","21.56","52.5","950.74","3740","","-22.81617546081543","-47.06633377075195","573.2","-98","6","5","12982","1780779988824"
"974","2026-06-06 18:06:38","21.56","53","950.72","3700","","-22.816280364990234","-47.06629943847656","575","-101","4","5","12983","1780779998811"
"975","2026-06-06 18:06:48","21.55","52.5","950.76","3720","","-22.816381454467773","-47.06627655029297","576.2","-97","8.300000190734863","5","12984","1780780008805"
"976","2026-06-06 18:06:58","21.55","52.5","950.72","3760","","-22.816469192504883","-47.06625747680664","579.9","-99","7.5","5","12985","1780780018806"
"977","2026-06-06 18:07:08","21.53","51.5","950.66","3700","","-22.816551208496094","-47.06623077392578","579.5","-101","5","5","12986","1780780028802"
"978","2026-06-06 18:07:18","21.53","53.5","950.72","3720","","-22.8166446685791","-47.06622314453125","575.9","-98","7.5","5","12987","1780780038810"
"979","2026-06-06 18:07:28","21.53","52","950.6800000000001","3720","","-22.816734313964844","-47.066200256347656","578.2","-105","-0.5","5","12988","1780780048828"
"980","2026-06-06 18:07:38","21.52","51","950.7","3720","","-22.816852569580078","-47.066200256347656","580.7","-93","10","5","12989","1780780058809"
"981","2026-06-06 18:07:48","21.51","52.5","950.72","3740","","-22.816896438598633","-47.066184997558594","580.5","-98","7.800000190734863","5","12990","1780780068805"
"982","2026-06-06 18:07:58","21.51","54.5","950.72","3700","","-22.8169002532959","-47.06619644165039","577.2","-104","-3.5","5","12991","1780780078809"
"983","2026-06-06 18:08:08","21.51","55.5","950.72","3720","","-22.816904067993164","-47.06619644165039","575.4","-99","7.300000190734863","5","12992","1780780088817"
"984","2026-06-06 19:08:41","19.96","53.5","951.12","3700","","-22.8170166015625","-47.06616973876953","592.5","-95","4","5","12995","1780783721809"
"985","2026-06-06 19:08:44","19.96","53","951.12","3740","","-22.817007064819336","-47.06617736816406","590.5","-94","9.800000190734863","5","12996","1780783724804"
"986","2026-06-06 19:08:47","19.96","54.5","951.12","3740","","-22.81700325012207","-47.066184997558594","589.5","-99","7.800000190734863","5","12997","1780783727775"
"987","2026-06-06 19:08:58","19.96","53","951.14","3700","","-22.816944122314453","-47.06623458862305","576.5","-95","10","5","12998","1780783738787"
"988","2026-06-06 19:09:08","19.95","53.5","951.08","3720","","-22.81696128845215","-47.06623840332031","577.7","-95","10","5","12999","1780783748781"
"989","2026-06-06 19:09:18","19.95","52.5","951.12","3700","","-22.816957473754883","-47.066246032714844","576.7","-94","10.5","5","13000","1780783758822"
"990","2026-06-06 19:09:28","19.95","54","951.12","3720","","-22.81694793701172","-47.066246032714844","577.9","-94","4.800000190734863","5","13001","1780783768792"
"991","2026-06-06 19:09:38","19.95","53","951.12","3700","","-22.816930770874023","-47.06624221801758","576.9","-93","10.300000190734863","5","13002","1780783778811"
"992","2026-06-06 19:09:48","19.94","53","951.0600000000001","3740","","-22.81696319580078","-47.066226959228516","576.7","-98","3.799999952316284","5","13003","1780783788835"
"993","2026-06-06 19:09:58","19.94","52.5","951.04","3720","","-22.817001342773438","-47.06620788574219","575.9","-109","-0.30000001192092896","5","13004","1780783798804"
"994","2026-06-06 19:10:08","19.93","53","951.04","3700","","-22.817075729370117","-47.06618881225586","579.4","-98","7","5","13005","1780783808812"
"995","2026-06-06 19:10:18","19.92","52","951.12","3720","","-22.81712532043457","-47.06616973876953","571.2","-103","3.299999952316284","5","13006","1780783818811"
"996","2026-06-06 19:10:28","19.91","52.5","950.96","3700","","-22.81715965270996","-47.066139221191406","567.2","-97","8","5","13007","1780783828815"
"997","2026-06-06 19:10:38","19.9","53.5","950.94","3740","","-22.81739044189453","-47.06618118286133","588.4","-105","-1","5","13008","1780783838812"
"998","2026-06-06 19:10:48","19.9","52","950.9200000000001","3700","","-22.817489624023438","-47.06620788574219","591.4","-104","1.7999999523162842","5","13009","1780783848827"
"999","2026-06-06 19:10:58","19.88","53.5","950.9","3740","","-22.81753158569336","-47.06614303588867","594.7","-104","1.5","5","13010","1780783858815"
"1000","2026-06-06 19:11:08","19.86","52","950.84","3720","","-22.817617416381836","-47.06611633300781","591.7","-101","4.800000190734863","5","13011","1780783868818"
"1001","2026-06-06 19:11:18","19.85","53","950.84","3700","","-22.81767463684082","-47.06610870361328","593.4","-98","6.5","5","13012","1780783878812"
"1002","2026-06-06 19:11:28","19.84","53.5","951.1800000000001","3720","","-22.817798614501953","-47.066158294677734","588","-99","6","5","13013","1780783888825"
"1003","2026-06-06 19:11:38","19.82","53","950.9","3720","","-22.817867279052734","-47.06626510620117","586.4","-104","2","5","13014","1780783898816"
"1004","2026-06-06 19:11:48","19.81","53.5","950.8000000000001","3720","","-22.817935943603516","-47.06626510620117","583","-98","7.5","5","13015","1780783908821"
"1005","2026-06-06 19:11:58","19.79","52.5","950.72","3720","","-22.818010330200195","-47.06630325317383","576","-101","4.5","5","13016","1780783918821"
"1006","2026-06-06 19:12:08","19.77","52.5","950.74","3720","","-22.81810188293457","-47.06633758544922","577","-99","6.5","5","13017","1780783928822"
"1007","2026-06-06 19:12:18","19.76","54","950.6800000000001","3700","","-22.818195343017578","-47.06635284423828","584.7","-106","-0.5","5","13018","1780783938826"
"1008","2026-06-06 19:12:28","19.74","53.5","950.7","3720","","-22.81827163696289","-47.066375732421875","591.5","-107","-7.300000190734863","5","13019","1780783948812"
"1009","2026-06-06 19:12:38","19.73","53","950.66","3700","","-22.818294525146484","-47.06639099121094","589.2","-106","-1.2999999523162842","5","13020","1780783958821"
"1010","2026-06-06 19:12:58","19.69","53.5","950.58","3740","","-22.818344116210938","-47.06629180908203","589.5","-107","3.299999952316284","5","13022","1780783978835"
"1011","2026-06-06 19:13:08","19.68","53.5","950.62","3720","","-22.818389892578125","-47.06621170043945","591.2","-108","-0.30000001192092896","5","13023","1780783988819"
"1012","2026-06-06 19:13:18","19.66","53","950.64","3700","","-22.81844711303711","-47.06612014770508","594","-98","8.300000190734863","5","13024","1780783998808"
"1013","2026-06-06 19:13:38","19.63","54","950.9200000000001","3700","","-22.81853675842285","-47.06594467163086","596.7","-101","6.300000190734863","5","13026","1780784018815"
"1014","2026-06-06 19:13:48","19.62","54","950.64","3720","","-22.81861114501953","-47.06587219238281","601.9","-101","5.300000190734863","5","13027","1780784028817"
"1015","2026-06-06 19:13:58","19.61","53.5","950.72","3680","","-22.818635940551758","-47.06574630737305","608.7","-103","5","5","13028","1780784038820"
"1016","2026-06-06 19:14:08","19.59","53","950.6800000000001","3700","","-22.818662643432617","-47.065677642822266","611","-101","4","5","13029","1780784048822"
"1017","2026-06-06 19:14:18","19.58","53.5","950.7","3740","","-22.81870460510254","-47.06557083129883","608.2","-102","5","5","13030","1780784058809"
"1018","2026-06-06 19:14:28","19.56","54","950.72","3720","","-22.818729400634766","-47.065467834472656","605.2","-102","4.5","5","13031","1780784068839"
"1019","2026-06-06 19:14:48","19.54","54.5","950.64","3700","","-22.818845748901367","-47.06528854370117","610.7","-105","-0.30000001192092896","5","13033","1780784088809"
"1020","2026-06-06 19:14:58","19.53","54","950.66","3700","","-22.818899154663086","-47.065185546875","613","-96","9.300000190734863","5","13034","1780784098807"
"1021","2026-06-06 19:15:08","19.51","54","950.78","3680","","-22.81892204284668","-47.06510543823242","617.7","-100","5.800000190734863","5","13035","1780784108835"
"1022","2026-06-06 19:15:18","19.49","54","950.52","3740","","-22.818967819213867","-47.065032958984375","624.5","-103","3.299999952316284","5","13036","1780784118821"
"1023","2026-06-06 19:15:28","19.48","54","950.54","3740","","-22.819007873535156","-47.06496810913086","625.2","-106","-5.300000190734863","5","13037","1780784128816"
"1024","2026-06-06 19:15:38","19.46","54.5","950.36","3720","","-22.8189754486084","-47.0648078918457","608","-103","2.799999952316284","5","13038","1780784138816"
"1025","2026-06-06 19:15:48","19.45","54","950.34","3700","","-22.818958282470703","-47.06473922729492","608.2","-99","7","5","13039","1780784148811"
"1026","2026-06-06 19:15:58","19.44","54.5","950.38","3700","","-22.818986892700195","-47.06464767456055","617.2","-101","4.5","5","13040","1780784158816"
"1027","2026-06-06 19:16:08","19.42","54.5","950.3000000000001","3720","","-22.818979263305664","-47.06455993652344","612.2","-98","6.300000190734863","5","13041","1780784168820"
"1028","2026-06-06 19:16:18","19.4","54.5","950.22","3720","","-22.819013595581055","-47.06442642211914","600.2","-93","11","5","13042","1780784178812"
"1029","2026-06-06 19:16:28","19.39","54.5","950.1800000000001","3720","","-22.81905174255371","-47.0643310546875","594.7","-103","3.799999952316284","5","13043","1780784188817"
"1030","2026-06-06 19:16:38","19.38","55.5","950.16","3700","","-22.819055557250977","-47.064208984375","598.5","-94","10.5","5","13044","1780784198824"
"1031","2026-06-06 19:16:58","19.35","55","950.1800000000001","3700","","-22.818925857543945","-47.064109802246094","608.9","-90","11.5","5","13046","1780784218819"
"1032","2026-06-06 19:17:08","19.33","55","950.22","3700","","-22.818832397460938","-47.064022064208984","598.5","-91","11.800000190734863","5","13047","1780784228795"
"1033","2026-06-06 19:17:18","19.32","55.5","950.12","3720","","-22.81873321533203","-47.063987731933594","598.5","-100","6.300000190734863","5","13048","1780784238816"
"1034","2026-06-06 19:17:28","19.3","55.5","950.02","3720","","-22.818649291992188","-47.064002990722656","605.2","-98","7","5","13049","1780784248830"
"1035","2026-06-06 19:17:38","19.28","55.5","950.02","3740","","-22.818574905395508","-47.064002990722656","610.5","-93","10.800000190734863","5","13050","1780784258814"
"1036","2026-06-06 19:17:48","19.27","55","949.9200000000001","3700","","-22.818477630615234","-47.06400680541992","616.5","-92","12.800000190734863","5","13051","1780784268819"
"1037","2026-06-06 19:17:58","19.26","55.5","949.82","3700","","-22.818429946899414","-47.0639533996582","621","-100","2","5","13052","1780784278818"
"1038","2026-06-06 19:18:08","19.24","55.5","949.74","3700","","-22.818374633789062","-47.06388473510742","621.7","-96","8.5","5","13053","1780784288786"
"1039","2026-06-06 19:18:18","19.23","55.5","949.76","3740","","-22.818355560302734","-47.06385803222656","633.7","-98","7.800000190734863","5","13054","1780784298811"
"1040","2026-06-06 19:18:28","19.23","55.5","949.54","3700","","-22.818323135375977","-47.06381607055664","643.2","-96","8.800000190734863","5","13055","1780784308821"
"1041","2026-06-06 19:18:38","19.21","55.5","949.44","3700","","-22.81829833984375","-47.06377410888672","654","-99","10","5","13056","1780784318821"
"1042","2026-06-06 19:18:48","19.2","56","949.28","3720","","-22.81828498840332","-47.063690185546875","658.5","-100","5.800000190734863","5","13057","1780784328817"
"1043","2026-06-06 19:18:58","19.19","55.5","949.32","3720","","-22.818262100219727","-47.06361770629883","663.5","-101","2.299999952316284","5","13058","1780784338818"
"1044","2026-06-06 19:19:08","19.18","56","949.22","3720","","-22.818256378173828","-47.06350326538086","662.2","-104","-0.5","5","13059","1780784348815"
"1045","2026-06-06 19:19:18","19.17","55.5","949.1","3700","","-22.8182430267334","-47.063377380371094","658.2","-101","6","5","13060","1780784358816"
"1046","2026-06-06 19:19:28","19.16","55.5","949.08","3700","","-22.81822967529297","-47.06327819824219","647","-99","6","5","13061","1780784368817"
"1047","2026-06-06 19:19:38","19.15","55.5","949.08","3700","","-22.818218231201172","-47.063255310058594","644.5","-99","4.800000190734863","5","13062","1780784378780"
"1048","2026-06-06 19:19:48","19.15","55.5","949.02","3700","","-22.818201065063477","-47.063232421875","642.5","-96","9","5","13063","1780784388810"
"1049","2026-06-06 19:19:58","19.14","55","949","3700","","-22.818199157714844","-47.06315231323242","638.7","-96","9.300000190734863","5","13064","1780784398815"
"1050","2026-06-06 19:20:08","19.14","55.5","948.7","3680","","-22.818199157714844","-47.063079833984375","637.7","-98","5.300000190734863","5","13065","1780784408826"
"1051","2026-06-06 19:20:18","19.13","56","948.6","3680","","-22.818174362182617","-47.0629997253418","633.5","-101","6.800000190734863","5","13066","1780784418813"
"1052","2026-06-06 19:20:28","19.12","55.5","948.48","3700","","-22.818172454833984","-47.062923431396484","630.7","-94","10.300000190734863","5","13067","1780784428826"
"1053","2026-06-06 19:20:38","19.12","56","948.34","3740","","-22.818172454833984","-47.062843322753906","632.9000000000001","-104","2","5","13068","1780784438818"
"1054","2026-06-06 19:20:48","19.12","55","948.22","3740","","-22.81818199157715","-47.0627555847168","638","-100","7.800000190734863","5","13069","1780784448819"
"1055","2026-06-06 19:20:58","19.12","55.5","948.16","3720","","-22.818187713623047","-47.06266784667969","648.7","-102","4","5","13070","1780784458821"
"1056","2026-06-06 19:21:08","19.12","55.5","948.08","3720","","-22.818187713623047","-47.06258773803711","655","-102","2.799999952316284","5","13071","1780784468817"
"1057","2026-06-06 19:21:28","19.12","55","947.86","3700","","-22.818193435668945","-47.0623779296875","662.7","-88","12.300000190734863","5","13073","1780784488821"
"1058","2026-06-06 19:21:38","19.12","55.5","947.5600000000001","3740","","-22.818195343017578","-47.06228256225586","666","-96","7.5","5","13074","1780784498807"
"1059","2026-06-06 19:21:48","19.11","55.5","947.36","3740","","-22.81817626953125","-47.06215286254883","663.7","-99","7","5","13075","1780784508813"
"1060","2026-06-06 19:21:58","19.11","55.5","947.24","3700","","-22.818187713623047","-47.06203079223633","655","-98","11.300000190734863","5","13076","1780784518781"
"1061","2026-06-06 19:22:08","19.12","55","947.16","3720","","-22.818208694458008","-47.06195068359375","654.7","-96","8.800000190734863","5","13077","1780784528805"
"1062","2026-06-06 19:22:18","19.11","55","947.1","3720","","-22.818199157714844","-47.06187057495117","653.5","-97","8","5","13078","1780784538811"
"1063","2026-06-06 19:22:28","19.11","55","946.98","3740","","-22.81821060180664","-47.061790466308594","652","-95","9.5","5","13079","1780784548820"
"1064","2026-06-06 19:22:38","19.11","55","946.9","3700","","-22.81822395324707","-47.06169128417969","647.5","-88","11.300000190734863","5","13080","1780784558817"
"1065","2026-06-06 19:22:48","19.11","55.5","946.74","3720","","-22.818227767944336","-47.06158447265625","639.9000000000001","-94","11","5","13081","1780784568821"
"1066","2026-06-06 19:22:58","19.12","55","946.7","3720","","-22.818214416503906","-47.06147384643555","634.7","-96","10.5","5","13082","1780784578813"
"1067","2026-06-06 19:23:08","19.12","55","946.62","3740","","-22.81820297241211","-47.061397552490234","632.9000000000001","-94","9.5","5","13083","1780784588811"
"1068","2026-06-06 19:23:18","19.12","55","946.48","3680","","-22.81816864013672","-47.061317443847656","629.2","-92","11.5","5","13084","1780784598822"
"1069","2026-06-06 19:23:28","19.13","55","946.46","3700","","-22.818157196044922","-47.061222076416016","630","-96","6.800000190734863","5","13085","1780784608832"
"1070","2026-06-06 19:23:38","19.13","55","946.36","3680","","-22.8181209564209","-47.06113815307617","629.2","-84","13","5","13086","1780784618823"
"1071","2026-06-06 19:23:48","19.14","55","946.14","3720","","-22.818119049072266","-47.0610237121582","626.9000000000001","-102","3.299999952316284","5","13087","1780784628808"
"1072","2026-06-06 19:23:58","19.15","55","946.2","3700","","-22.81812286376953","-47.0609016418457","627.7","-86","11.5","5","13088","1780784638820"
"1073","2026-06-06 19:24:08","19.16","55.5","946.1800000000001","3700","","-22.818113327026367","-47.06078338623047","632","-92","10","5","13089","1780784648817"
"1074","2026-06-06 19:24:18","19.16","55.5","945.84","3700","","-22.818098068237305","-47.06064224243164","637.4000000000001","-93","10.800000190734863","5","13090","1780784658819"
"1075","2026-06-06 19:24:28","19.16","55","945.74","3700","","-22.81810188293457","-47.060523986816406","639.7","-101","3.5","5","13091","1780784668826"
"1076","2026-06-06 19:24:38","19.17","55","945.6800000000001","3720","","-22.818113327026367","-47.0604133605957","636.7","-97","8","5","13092","1780784678826"
"1077","2026-06-06 19:24:48","19.18","55","945.6","3720","","-22.818103790283203","-47.06032943725586","636.4000000000001","-104","0.30000001192092896","5","13093","1780784688814"
"1078","2026-06-06 19:24:58","19.19","55","945.48","3700","","-22.818113327026367","-47.06022644042969","636.2","-103","3","5","13094","1780784698812"
"1079","2026-06-06 19:25:08","19.19","54.5","945.4","3700","","-22.818092346191406","-47.060115814208984","633","-102","2.299999952316284","5","13095","1780784708814"
"1080","2026-06-06 19:25:18","19.2","54","945.36","3700","","-22.818124771118164","-47.059967041015625","635.5","-99","5.5","5","13096","1780784718783"
"1081","2026-06-06 19:25:28","19.21","54.5","945.38","3740","","-22.81816291809082","-47.05984878540039","637.5","-98","2","5","13097","1780784728829"
"1082","2026-06-06 19:25:38","19.21","55","945.12","3700","","-22.818159103393555","-47.059757232666016","643","-99","5","5","13098","1780784738828"
"1083","2026-06-06 19:25:58","19.23","54.5","945.44","3700","","-22.81832504272461","-47.05962371826172","643.4000000000001","-100","5.300000190734863","5","13100","1780784758825"
"1084","2026-06-06 19:26:08","19.24","54.5","945.1","3700","","-22.818450927734375","-47.059627532958984","639","-101","3.799999952316284","5","13101","1780784768821"
"1085","2026-06-06 19:26:18","19.25","54","945.48","3720","","-22.818552017211914","-47.05965042114258","638.5","-95","8.800000190734863","5","13102","1780784778822"
"1086","2026-06-06 19:26:28","19.27","54","945.5600000000001","3720","","-22.818645477294922","-47.0596809387207","637.9000000000001","-95","9.5","5","13103","1780784788836"
"1087","2026-06-06 19:26:38","19.27","54","945.4200000000001","3700","","-22.81873321533203","-47.059688568115234","636.5","-100","3.299999952316284","5","13104","1780784798822"
"1088","2026-06-06 19:26:48","19.28","54.5","945.4200000000001","3700","","-22.818838119506836","-47.059715270996094","637.2","-106","-4.300000190734863","5","13105","1780784808821"
"1089","2026-06-06 19:26:58","19.3","54","945.54","3740","","-22.818939208984375","-47.05973815917969","633.4000000000001","-101","4.300000190734863","5","13106","1780784818812"
"1090","2026-06-06 19:27:08","19.31","54","945.6800000000001","3740","","-22.819047927856445","-47.05978775024414","632.7","-104","2.299999952316284","5","13107","1780784828826"
"1091","2026-06-06 19:27:18","19.32","54","945.76","3740","","-22.81916046142578","-47.05984115600586","632.5","-103","3","5","13108","1780784838819"
"1092","2026-06-06 19:27:28","19.33","53.5","945.84","3740","","-22.819271087646484","-47.05989074707031","631.7","-101","5","5","13109","1780784848839"
"1093","2026-06-06 19:27:38","19.33","53.5","946","3700","","-22.819364547729492","-47.0599250793457","633.2","-107","-4","5","13110","1780784858822"
"1094","2026-06-06 19:27:48","19.34","53.5","946","3700","","-22.819456100463867","-47.059967041015625","631.7","-96","7.800000190734863","5","13111","1780784868793"
"1095","2026-06-06 19:27:58","19.34","53.5","946.14","3700","","-22.819547653198242","-47.05998992919922","630.7","-97","7.800000190734863","5","13112","1780784878818"
"1096","2026-06-06 19:28:08","19.35","53.5","946.16","3720","","-22.819643020629883","-47.06000900268555","630.2","-105","0.30000001192092896","5","13113","1780784888817"
"1097","2026-06-06 19:28:18","19.36","53.5","946.28","3720","","-22.81973648071289","-47.06004333496094","634.5","-98","9.300000190734863","5","13114","1780784898818"
"1098","2026-06-06 19:28:28","19.37","53.5","946.38","3720","","-22.819828033447266","-47.060096740722656","633.2","-102","3.5","5","13115","1780784908822"
"1099","2026-06-06 19:28:38","19.38","54","946.44","3740","","-22.819904327392578","-47.06016540527344","636","-99","6.800000190734863","5","13116","1780784918822"
"1100","2026-06-06 19:28:48","19.39","54","946.48","3700","","-22.819974899291992","-47.06024932861328","637.4000000000001","-103","3","5","13117","1780784928821"
"1101","2026-06-06 19:28:58","19.4","54","946.64","3700","","-22.820018768310547","-47.060279846191406","638.5","-95","8.800000190734863","5","13118","1780784938815"
"1102","2026-06-06 19:29:08","19.4","53","946.64","3700","","-22.820091247558594","-47.06032180786133","640.4000000000001","-101","5.800000190734863","5","13119","1780784948835"
"1103","2026-06-06 19:29:18","19.4","53","946.76","3740","","-22.820188522338867","-47.06034851074219","638.5","-106","-0.800000011920929","5","13120","1780784958824"
"1104","2026-06-06 19:29:28","19.41","53.5","946.86","3700","","-22.820276260375977","-47.06037521362305","637.2","-102","1.5","5","13121","1780784968834"
"1105","2026-06-06 19:29:38","19.42","53.5","947.12","3720","","-22.820409774780273","-47.06040573120117","629.7","-97","8.300000190734863","5","13122","1780784978815"
"1106","2026-06-06 19:29:48","19.42","53","947.4200000000001","3700","","-22.820531845092773","-47.06045913696289","627","-97","8.5","5","13123","1780784988818"
"1107","2026-06-06 19:29:58","19.43","53.5","947.12","3720","","-22.820627212524414","-47.06050491333008","629.2","-95","9","5","13124","1780784998820"
"1108","2026-06-06 19:30:18","19.43","53","947.36","3720","","-22.820850372314453","-47.06060028076172","625.4000000000001","-92","5.800000190734863","5","13126","1780785018823"
"1109","2026-06-06 19:30:28","19.43","53","947.46","3700","","-22.82097625732422","-47.06065368652344","627.2","-93","11","5","13127","1780785028822"
"1110","2026-06-06 19:30:38","19.43","53","947.5","3720","","-22.82108497619629","-47.06071472167969","628.9000000000001","-90","12","5","13128","1780785038819"
"1111","2026-06-06 19:30:48","19.43","52.5","947.6","3740","","-22.821191787719727","-47.060791015625","624.4000000000001","-94","8.5","5","13129","1780785048822"
"1112","2026-06-06 19:30:58","19.43","52.5","947.78","3720","","-22.821277618408203","-47.06084442138672","622.5","-90","10.5","5","13130","1780785058818"
"1113","2026-06-06 19:31:08","19.43","52.5","948.0600000000001","3740","","-22.821365356445312","-47.06086349487305","620","-92","10.300000190734863","5","13131","1780785068817"
"1114","2026-06-06 19:31:18","19.43","52","947.9","3740","","-22.82146453857422","-47.060890197753906","615","-87","12.300000190734863","5","13132","1780785078821"
"1115","2026-06-06 19:31:28","19.43","52","948.02","3740","","-22.82158851623535","-47.06092071533203","613.9","-87","11.5","5","13133","1780785088829"
"1116","2026-06-06 19:31:38","19.43","52","948.22","3740","","-22.82171058654785","-47.060970306396484","615.4000000000001","-98","11.300000190734863","5","13134","1780785098814"
"1117","2026-06-06 19:31:48","19.42","51.5","948.22","3720","","-22.821796417236328","-47.06102752685547","611.2","-90","11.800000190734863","5","13135","1780785108821"
"1118","2026-06-06 19:31:58","19.41","51","948.44","3740","","-22.821853637695312","-47.06111526489258","610","-99","6","5","13136","1780785118805"
"1119","2026-06-06 19:32:08","19.4","51.5","948.58","3720","","-22.821918487548828","-47.061214447021484","608","-92","13","5","13137","1780785128813"
"1120","2026-06-06 19:32:18","19.38","51.5","948.88","3700","","-22.82197380065918","-47.061336517333984","608.4","-99","8.800000190734863","5","13138","1780785138820"
"1121","2026-06-06 19:32:28","19.38","51.5","948.76","3720","","-22.82203483581543","-47.061466217041016","606.7","-91","10.300000190734863","5","13139","1780785148820"
"1122","2026-06-06 19:32:38","19.36","52","948.94","3700","","-22.822107315063477","-47.06158447265625","605","-99","7","5","13140","1780785158819"
"1123","2026-06-06 19:32:48","19.35","52.5","949.04","3740","","-22.822206497192383","-47.06167984008789","607.2","-93","12.300000190734863","5","13141","1780785168819"
"1124","2026-06-06 19:32:58","19.34","52.5","949.9","3700","","-22.82232666015625","-47.061744689941406","609.4","-89","12","5","13142","1780785178817"
"1125","2026-06-06 19:33:08","19.31","53","949.28","3700","","-22.82242202758789","-47.061790466308594","610.9","-100","6.800000190734863","5","13143","1780785188809"
"1126","2026-06-06 19:33:18","19.29","53","949.52","3720","","-22.82253074645996","-47.06187057495117","603.5","-93","11","5","13144","1780785198847"
"1127","2026-06-06 19:33:28","19.27","53","949.4200000000001","3740","","-22.82259178161621","-47.06196594238281","603.7","-103","-7.800000190734863","5","13145","1780785208792"
"1128","2026-06-06 19:33:38","19.26","53.5","949.6","3700","","-22.822668075561523","-47.062076568603516","602.9","-96","8.800000190734863","5","13146","1780785218808"
"1129","2026-06-06 19:33:48","19.24","53.5","949.76","3720","","-22.822755813598633","-47.06216049194336","601.2","-108","-7","5","13147","1780785228809"
"1130","2026-06-06 19:33:58","19.22","53","949.72","3720","","-22.822847366333008","-47.062232971191406","599","-99","7.5","5","13148","1780785238817"
"1131","2026-06-06 19:34:08","19.2","54","949.64","3700","","-22.82294464111328","-47.06227111816406","598.4","-100","5.5","5","13149","1780785248813"
"1132","2026-06-06 19:34:18","19.18","54","949.66","3720","","-22.823060989379883","-47.06228256225586","599.7","-105","0.800000011920929","5","13150","1780785258808"
"1133","2026-06-06 19:34:28","19.16","53.5","949.6","3740","","-22.82316017150879","-47.062294006347656","603.2","-104","-0.30000001192092896","5","13151","1780785268832"
"1134","2026-06-06 19:34:38","19.14","54","949.64","3720","","-22.823272705078125","-47.062286376953125","600.2","-102","4.5","5","13152","1780785278818"
"1135","2026-06-06 19:34:48","19.11","54.5","949.9","3740","","-22.82339096069336","-47.06227493286133","597.9","-101","5","5","13153","1780785288817"
"1136","2026-06-06 19:34:58","19.09","54.5","949.72","3740","","-22.823486328125","-47.06231689453125","599.2","-101","5.300000190734863","5","13154","1780785298811"
"1137","2026-06-06 19:35:08","19.06","55","949.86","3700","","-22.823556900024414","-47.062381744384766","609.4","-102","4.300000190734863","5","13155","1780785308816"
"1138","2026-06-06 19:35:18","19.04","55","949.72","3700","","-22.823606491088867","-47.0625","608","-103","3.299999952316284","5","13156","1780785318813"
"1139","2026-06-06 19:35:28","19.01","55","949.74","3740","","-22.823671340942383","-47.06261444091797","607.9","-102","4","5","13157","1780785328838"
"1140","2026-06-06 19:35:38","18.98","55","949.64","3740","","-22.823705673217773","-47.06270217895508","607.9","-103","2.799999952316284","5","13158","1780785338812"
"1141","2026-06-06 19:35:48","18.96","55.5","949.6800000000001","3700","","-22.82375717163086","-47.06281661987305","612.5","-95","9.5","5","13159","1780785348826"
"1142","2026-06-06 19:35:58","18.93","55.5","949.6800000000001","3700","","-22.823816299438477","-47.06291580200195","617.7","-102","2","5","13160","1780785358821"
"1143","2026-06-06 19:36:08","18.91","56","949.6","3740","","-22.823820114135742","-47.06300354003906","616.5","-99","6.800000190734863","5","13161","1780785368845"
